gen,specEquation,range,seed,topAEquation,topPEquation,correlation,covariance,AMean,PMean,AStd,PStd,AVar,PVar,ASkew,PSkew,AExKur,PExKur,topAMean,topPMean,topABest,topPBest,topAMeanDelta,topPMeanDelta,topABestDelta,topPBestDelta,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
89,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((9)*((x)*(x))),(((x)*((x)*(2)))*((x)-(x))),0.24448903455638116,0.000009204316938955893,-0.9410212208387595,-0.13805385728087718,0.009472024608943277,0.3528892976335655,0.0000012096369995001047,0.0011716807528247396,-0.03909336087321488,-0.3857939820899323,-0.7459552761032651,-0.10784444607151755,-0.9387497118753193,-0.07692536231801582,-0.9170735237990815,0.8068452588949324,627.4017696463206,3210.880885816745,849.4362967416818,123.65822073584738,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithAdd|FellTreeD|DivXD|AddTreeWithDiv|AddTreeWithAdd|AddTreeWithMult|DeleteTerminalR|AddTreeWithDiv|DeleteTerminalR|SubXD|DeleteNonTerminalR|MultXD|DeleteTerminalR|MultXD|MutateNonTerminalR|AddTreeWithMult,DivXD,DeleteTerminalR,0,0,4,4,3
90,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((0)/(x))-((x)*((x)*(4))))+((6)*((x)*((9)-(x))))),((((6)-(5))*((8)*((4)-(2))))+(((3)+(x))*((x)-((0)*(x))))),0.04991805881144772,0.00002071197952322402,-0.9396781633216275,-0.2865174621181701,0.2118288251997936,0.3815887725012819,0.00006133896380418875,0.00280667033355579,1.881795557161098,0.5080180924209382,4.154167582180111,-0.2956223578682686,-0.9079676625400399,-0.14863044423960103,0.6384740355486223,0.7978047881291376,NaN,NaN,35250.50153740921,129.44595611897486,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithAdd|FellTreeD|DivXD|AddTreeWithDiv|AddTreeWithAdd|AddTreeWithMult|DeleteTerminalR|AddTreeWithDiv|DeleteTerminalR|SubXD|DeleteNonTerminalR|MultXD|DeleteTerminalR|MultXD|MutateNonTerminalR|AddTreeWithMult,DivXD,DeleteTerminalR,0,0,2,2,3
91,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(0),((((7)-((2)*(0)))+((3)*((7)*(x))))+(((x)*(6))/((5)+((9)-((x)+(x)))))),NaN,0,-0.9374999999999999,-0.2834611266558439,0,0.4262423367389008,0,0.0019909208469088887,NaN,-0.43055388564262137,NaN,0.5114055168207754,-0.9374999999999999,-0.18542069065160915,-0.9374999999999999,0.5926496062271979,640.2028758309526,6678.7849434680875,640.2028758309526,260.78689356421893,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithAdd|FellTreeD|DivXD|AddTreeWithDiv|AddTreeWithAdd|AddTreeWithMult|DeleteTerminalR|AddTreeWithDiv|DeleteTerminalR|SubXD|DeleteNonTerminalR|MultXD|DeleteTerminalR|MultXD|MutateNonTerminalR|AddTreeWithMult,DivXD,DeleteTerminalR,0,0,1,1,3
92,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((2)-(4))+((6)*(0)))-(((8)-(1))*((x)*(5))))*(((3)*((x)*(x)))*(((8)/(x))*((x)*((x)*(8)))))),((((0)+(x))+((x)*(x)))-((6)-((8)*(x)))),-0.07840973539465541,-0.00013253944446415313,-0.8365450655053747,-0.12882601897112544,0.5876454474835756,0.23860457167105123,0.0018795600166896802,0.0015201768600898956,0.7013156238192895,-0.4496536097794017,1.1653697172985429,0.08065960158739394,-0.6991747246125318,-0.0486602561436269,0.8999611286240946,0.7820264029082754,NaN,1365.111558411001,237164782.49702343,139.54732371333944,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithAdd|FellTreeD|DivXD|AddTreeWithDiv|AddTreeWithAdd|AddTreeWithMult|DeleteTerminalR|AddTreeWithDiv|DeleteTerminalR|SubXD|DeleteNonTerminalR|MultXD|DeleteTerminalR|MultXD|MutateNonTerminalR|AddTreeWithMult,DivXD,DeleteTerminalR,0,0,4,1,3
93,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((6)+(9))*((x)/(x))),((0)-(x)),NaN,0,-0.9401262254737371,-0.008201043805592516,0.0000673786491788927,0,0.0000023281872228387164,0,-0.5148642732964658,NaN,-0.127817175534767,NaN,-0.9375104172241087,-0.008201043805592516,-0.9373043550263838,-0.008201043805592516,640.0961696416324,645.4966219035456,642.206915426969,645.4966219035456,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithAdd|FellTreeD|DivXD|AddTreeWithDiv|AddTreeWithAdd|AddTreeWithMult|DeleteTerminalR|AddTreeWithDiv|DeleteTerminalR|SubXD|DeleteNonTerminalR|MultXD|DeleteTerminalR|MultXD|MutateNonTerminalR|AddTreeWithMult,DivXD,DeleteTerminalR,0,0,3,1,3
94,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((9)*(8)),((((8)*(x))-((0)+(x)))/((1)/((3)-(x)))),-0.042642001553396404,-0.00000012547232778158564,-0.9375320251483872,-0.11100400645553579,0.0003234153677386766,0.12426707324072646,0.000000008025037597245812,0.001078881314035789,-0.7846606469277623,0.36998215552358277,-0.14591555485695729,-0.38825187415417384,-0.9373837169784798,-0.02237240731933147,-0.9362570518205551,0.20903863765709857,641.3939914275529,1146.5446264800069,652.934699814784,506.37573884309364,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithAdd|FellTreeD|DivXD|AddTreeWithDiv|AddTreeWithAdd|AddTreeWithMult|DeleteTerminalR|AddTreeWithDiv|DeleteTerminalR|SubXD|DeleteNonTerminalR|MultXD|DeleteTerminalR|MultXD|MutateNonTerminalR|AddTreeWithMult,DivXD,DeleteTerminalR,0,0,4,1,3
95,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((8)*((8)*(7))),(((0)+((9)*(8)))*((x)-(x))),-0.08332756024072405,-0.00000025564905884126,-0.9375487376364817,-0.005384483960905187,0.004100961288795947,0.09062018750444638,0.00000035195176029856805,0.000026744095986188846,-0.051856444494858434,1.4203166248737635,-0.491683755062585,2.974136411811093,-0.9364248491733793,0.012007845271773602,-0.9194517061588269,0.5113298608380881,651.2159102494265,632.6168492441699,825.0759897663299,312.8480284241678,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithAdd|FellTreeD|DivXD|AddTreeWithDiv|AddTreeWithAdd|AddTreeWithMult|DeleteTerminalR|AddTreeWithDiv|DeleteTerminalR|SubXD|DeleteNonTerminalR|MultXD|DeleteTerminalR|MultXD|MutateNonTerminalR|AddTreeWithMult,DivXD,DeleteTerminalR,0,0,1,1,3
96,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((9)-(x)),((((x)*(8))*((1)*(4)))+((9)-((4)*(6)))),0.3236865414976393,0.00014777554166871612,-0.9389865769682212,-0.04818228592885357,0.00026081198457228173,0.11952409086333486,0.00003990691342362274,0.005222851722769524,-4.602208478188348,-4.398711193166915,21.922004290325155,26.0703882234276,-0.9374369903273269,0.020788992367124417,-0.9368698678795631,0.5952315577706465,640.8482994093605,629.1423001251919,646.6574741614673,259.13392076084693,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,SubXD,0,0,3,3,3
97,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((8)/(4))*((x)*(9)))+(((5)-(5))*((x)+(3))))*(((x)*((x)*(9)))*((x)+((0)+((x)-(x)))))),(((((x)*(x))*((x)+((9)/(2))))*(((2)-(x))*((7)/((0)*(0)))))+((((1)+(x))-((4)/(7)))*(((0)-(9))/((x)*((x)*(x)))))),-0.1197346428362167,-0.000045023646974926025,-0.9596688604104511,-0.3003099810866995,0.1898561368363131,0.40842119682912154,0.00004244018160889882,0.0033316890484646495,2.6968144186113134,-0.1392477243807008,10.668883225977511,-0.45452617322826994,-0.9304475289267227,-0.182162366283255,0.4139215109949759,0.5547262004845896,NaN,NaN,17477.601047404136,285.0655669819407,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,SkipD,0,0,1,7,3
98,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((x)*((7)*(7)))*((8)*(8))),((((1)-((4)*(3)))-((2)-((9)+(5))))*(((x)-(x))*((7)-((3)+(x))))),-0.36465940855204143,-0.00014162125414904147,-0.9423866343565933,-0.30175265593285827,0.1717064060667396,0.3494779788476449,0.000028569480586251046,0.005279340590439077,1.5138556870976045,0.22346116297192675,3.64760356772605,0.5176105297158959,-0.9206008118156976,-0.10518331799163241,0.4169294965815948,0.5941054252690472,861.0211728571521,3356.6361260792255,17567.765738862625,259.85487402693747,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithAdd|FellTreeD|DivXD|AddTreeWithDiv|AddTreeWithAdd|AddTreeWithMult|DeleteTerminalR|AddTreeWithDiv|DeleteTerminalR|SubXD|DeleteNonTerminalR|MultXD|DeleteTerminalR|MultXD|MutateNonTerminalR|AddTreeWithMult,DivXD,DeleteTerminalR,0,0,4,3,3
99,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((3)+((0)-(x)))-((x)*((4)+(7)))),(((((x)-(5))*((x)+(9)))+(((5)+(0))+((6)-(1))))+(((7)*((x)-(2)))-((4)-((2)-((4)+(x)))))),-0.10965274782811574,-0.0000009073110354977367,-0.9374160763072337,-0.0866430805453341,0.0028128777183362027,0.14932883686523368,0.00000004353911512995702,0.0015725112073993444,0.13346189785174323,0.3077838336039438,-0.412027018214816,0.8597435539175771,-0.936967671645392,0.021268473852998813,-0.9267541876294821,0.6160961227144575,645.655646127056,631.0830088313533,750.2748755548788,245.7763662808575,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithAdd|FellTreeD|DivXD|AddTreeWithDiv|AddTreeWithAdd|AddTreeWithMult|DeleteTerminalR|AddTreeWithDiv|DeleteTerminalR|SubXD|DeleteNonTerminalR|MultXD|DeleteTerminalR|MultXD|MutateNonTerminalR|AddTreeWithMult,DivXD,DeleteTerminalR,0,0,5,4,3
100,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((x)/((0)-(3))),(((3)+((x)*(x)))-((1)*(x))),0.1209562018713627,0.000016839546940076145,-0.9520575695405881,-0.0792024724745127,0.019654903383575777,0.2265790122377093,0.000010890515545011782,0.0017797380440327238,-0.1157640559502244,-0.3676460445568157,-0.41748177439094825,0.0769335799495745,-0.9443540388973667,0.024209984505335812,-0.9373278246762128,0.6170047477877958,NaN,714.8005291666118,641.9665100299236,245.19466189585415,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,ReplaceBranchXR,0,0,2,1,3
101,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(0),((((8)-(6))*((9)/((5)-(0))))*(((0)-(x))-((x)*((x)*(x))))),NaN,0,-0.9374999999999999,-0.20032948282108934,0,0.2789020540161456,0,0.002772590439684899,NaN,-0.06687472461272989,NaN,-0.5670889153717398,-0.9374999999999999,-0.09460840031573581,-0.9374999999999999,0.9185366587867493,640.2028758309526,16862.835974607377,640.2028758309526,52.153065319521254,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,AddToLeafR,0,0,1,1,3
102,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((0)+((9)*(9)))*((0)+(6))),((((9)+(6))+((9)-((1)*(5))))+((0)-((0)/((2)*(x))))),-0.17524178543918345,-0.000001341663840644885,-0.9375155025560096,-0.161308674035482,0.002708685669348351,0.24896924526635936,0.000000024643233922131927,0.002378561539767257,-0.5044814333121277,-0.23518379998614805,3.3491075415784395,-0.061801611067810125,-0.937070779594003,-0.06356401869470733,-0.9170359675907418,0.5749723207589048,644.5994860435065,2649.871437583699,849.8209942230319,272.1039425579048,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,ReplaceBranchXR,0,0,1,2,3
103,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((4)+((5)*(x)))+((0)*((3)*(x))))*(((4)+(4))*((x)*((x)+(x))))),(((8)*((x)-(6)))/((1)+(x))),-0.10417563889354778,-0.0000799424018106479,-0.9188162720123504,-0.08261491874778668,0.38554361402486503,0.007102223958887863,0.0005762121606909975,0.0010219734645576255,0.6914750785141074,-0.12902648133565384,-0.47045696932506953,-0.13187416249470552,-0.857220054051143,0.003052386222324695,0.9861835019454059,0.07489054595849567,NaN,638.2042248209939,741377.8783032007,592.2577329357736,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,SubXD,0,0,1,2,3
104,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(x))*((6)*(5)))-(((2)+(x))+((x)/(6))))*(((5)*((8)*(x)))-(((2)/(x))*((x)-((0)+(x)))))),((((2)-(0))*((x)*(x)))+((4)-((8)*(x)))),0.01619174468734331,0.000009861910483173414,-0.9578140780166859,-0.41515370677837005,0.2761537367011113,0.5203327857777051,0.00012825891076262766,0.0028923261918710184,2.3849687417636525,-0.01346917723268967,6.413533019854402,-0.07061859424930539,-0.9100283187328659,-0.2938414522554636,0.6989758089537621,0.830954875637693,NaN,NaN,45859.761275424105,108.22317476194993,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,ReplaceBranchXR,0,0,1,3,3
105,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((5)*((8)*(9))),((((x)*(x))+((2)+(2)))*((5)*((4)*((x)+(0))))),0.0019174050479933752,0.00000005166141429371065,-0.9375692290268247,-0.09339267595269313,0.0035610989607048715,0.18976915171371592,0.0000005494227623333771,0.001321290163266689,-0.8298967344454611,0.17248113209561183,1.0903772672158927,-0.4822950566607802,-0.9361499070849915,-0.009761175534371242,-0.9246411241111617,0.8373882008276087,654.0322097001917,1159.4876259002524,771.9195050147537,104.10454147421022,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,SubXD,0,0,3,4,3
106,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)*(x))+((6)*(9)))*((7)*((3)+(5)))),(((7)-((7)+(x)))*((x)*((2)*(x)))),0.09746767620652995,0.00003612505890598216,-0.9294515092384135,-0.10115522439280503,0.2006045670284897,0.2728318379463492,0.00010533932516576775,0.0013040834167899614,1.1523839935562217,0.13962047743050018,0.4799446147691926,-0.28116448484991396,-0.9005808739524387,-0.017954156338942727,0.6008540588584234,0.7986383143367062,1163.1396784716208,994.3644133660302,25662.909120406093,128.91233024380907,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,AddToLeafR,0,0,1,2,3
107,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)+(3))*((x)*(x)))+(((0)/(6))-((9)/(2))))*(((x)*((x)*(x)))*((x)*((4)+((0)/(x)))))),((0)/(x)),-0.22588052625090604,-0.00000000006611686887982535,-0.9017229446083561,0.0000014211550133272345,0.4731072313065897,0.00000007650994090152387,0.0012578714329377222,0.00000000000000006811311164334474,0.7954598290100976,0.034518332878962554,0.6757207849590157,-0.3697340464433774,-0.79976488789486,0.0000014415194539604043,0.8865109094495525,0.0000015249131413796015,15128.73829897556,640.2018995771741,683435.3567045965,640.2018995771741,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,SubXD,0,0,1,1,3
108,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((5)-(0))*((4)/(1))),((((5)*(4))+((0)+(x)))*((x)+((x)*(x)))),0.19750269077422394,0.000032337470891442334,-0.9545732867396421,-0.18461369511279266,0.02286313501867644,0.37250992606262867,0.000010078264136048873,0.0026599920066669907,-0.018017659325951247,0.06246234732395884,-0.7591150277270224,-0.7043050833583062,-0.9472888726077333,-0.08626767903863296,-0.9372311770101633,0.7247935882099162,539.9330455171338,3850.957147398036,642.9564958498792,176.18793627512898,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,SkipD,0,0,4,7,3
109,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((0)+(0))/((5)-(0)))-((7)+((4)/(x)))),((((0)+(x))*((x)-(2)))+((1)+((3)*(x)))),0.17369366911959208,0.00001154926422343446,-0.9721887156817404,0.0477911454196433,0.03135189336220894,0.16990689719474728,0.000011919868379242873,0.00037091055812913087,-0.5749703567202652,-0.023004538252294857,0.1548291392634744,-0.289130972254382,-0.9658273335016114,0.09106339363666432,-0.9374051290762595,0.6459373735086524,350.0390298732865,583.5587150468352,641.1746620423352,226.67191170402114,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,AddToLeafR,0,0,1,3,3
110,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((x)*((x)+(0))),(((0)+((x)+(x)))*((9)+((9)-(x)))),0.1874627441987765,0.000003980571620234497,-0.947301295025957,0.04647393917298219,0.010886169598891776,0.08183206332380072,0.000007580023533051295,0.00005948266121214769,-0.21772861588202674,-0.08619225973293317,0.3528401919409334,0.3847554135929485,-0.9399299985833174,0.06295035213757459,-0.9361150957943566,0.27766117993671385,615.3118025300732,600.0189948928517,654.3887903142052,462.4433899288528,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,SkipD,0,0,3,1,3
111,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((5)+(0))*((4)-(0)))*(((3)*(x))*((8)+(5))))*(((x)*((5)*(3)))+((8)-((x)+((x)*(x)))))),(((x)*(7))*((8)-(0))),0.04961941190755477,0.000002926001226113388,-0.8978361166966955,-0.00015449673686292626,0.4943780712847375,0.053200480835693106,0.001233811012840867,0.0000028183643699226148,0.5840067447577768,-0.2861069395936943,0.005441105534181645,6.457968530912057,-0.794122528202577,0.006382329394747555,0.997685183240083,0.42471043356171856,110915.96427802203,636.1200816865264,4425078.559420129,368.30203486932965,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,ReplaceBranchXR,0,0,5,5,3
