gen,avgA,avgP,topA,topP,topADomStrat,topPDomStrat,topAStrategies,topPStrategies,topABirthGen,topPBirthGen,topADelta,topPDelta,topAEquation,topPEquation,spec,run
40,0.5450068451127172,-0.3851983241671276,0.7559136238375164,-0.004375989153872384,MultXD,AddTreeWithAdd,AddRandomSubTreeR|AddTreeWithSub|AddTreeWithAdd|AddTreeWithMult|SubXD|AddTreeWithAdd|MultXD|SkipD|MultXD|MultXD,AddTreeWithAdd|AddTreeWithAdd|MutateTerminalR|SkipD|SkipD|AddXD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithDiv,38,39,10354268.8,10354268.8,((((((((((7)*(5))-(x))*((1)+((9)+(8))))*((x)*(x)))+((2)*((x)+(7))))-((6)+(x)))*(x))*(x))*(x)),(((((((0)+(9))*(4))+((((0)/(0))+((3)+(5)))-(1)))*(((0)+((9)*(1)))*((6)*(9))))+((9)+(8)))+(x)),5*x*x*x+2*x+7,5
41,0.6686718125747985,-0.3332762066081661,0.9020921272893107,0.08771912447472646,MultXD,AddTreeWithAdd,AddRandomSubTreeR|AddTreeWithSub|AddTreeWithAdd|AddTreeWithMult|SubXD|AddTreeWithAdd|MultXD|SkipD|MultXD|MultXD,AddTreeWithAdd|AddTreeWithAdd|MutateTerminalR|SkipD|SkipD|AddXD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithDiv,40,39,29640821.8,29640821.8,(((((((((6)*(8))*(x))*((((5)+(6))+((x)+(8)))*(x)))+((2)*(((x)-(0))+(7))))-(x))*(x))*(x))*(x)),((((((1)+(3))-((1)*(x)))*(((((7)+(8))*(3))*(x))+((3)+(7))))*(((0)*((6)*(7)))-(((7)+((9)+((7)/(0))))*((x)*((x)*(x))))))+((1)*(2))),5*x*x*x+2*x+7,5
42,0.5966246535021437,-0.31431279343138463,0.9265727461434425,-0.14386605100301972,MultXD,AddTreeWithAdd,AddRandomSubTreeR|AddTreeWithSub|AddTreeWithAdd|AddTreeWithMult|SubXD|AddTreeWithAdd|MultXD|SkipD|MultXD|MultXD,AddTreeWithAdd|AddTreeWithAdd|MutateTerminalR|SkipD|SkipD|AddXD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithDiv,41,41,10057064.2,10057064.2,((((((((((x)*(6))-((1)+(3)))*(x))*((x)*(x)))+((5)+((7)+(2))))-(x))*(x))*(x))*(x)),((((((5)*(8))*(((7)+(2))*((0)/(0))))*(((0)*(0))+((x)+(((8)*(x))+(x)))))-(((8)*((x)+((7)+(9))))+(((3)+(9))*((x)*((x)*(x))))))+(x)),5*x*x*x+2*x+7,5
43,0.6441817315573692,-0.3365487170746956,0.9240618326510033,-0.04263073479356376,MultXD,AddTreeWithAdd,AddRandomSubTreeR|AddTreeWithSub|AddTreeWithAdd|AddTreeWithMult|SubXD|AddTreeWithAdd|MultXD|SkipD|MultXD|MultXD,AddTreeWithAdd|AddTreeWithAdd|MutateTerminalR|SkipD|SkipD|AddXD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithDiv,42,42,85402532.2,85402532.2,(((((((((6)*(((8)+(0))*(9)))*(x))*((x)*(x)))+(((1)-(9))*(((9)+(9))+(7))))-(x))*(x))*(x))*(x)),((((((5)*((2)+((x)*(1))))+((2)*(x)))*(((x)+(2))*(((5)/(0))*(x))))-(((1)+((3)*((6)+(2))))+(((5)-(x))*(((6)*(1))*(((0)+(6))*(x))))))+(x)),5*x*x*x+2*x+7,5
44,0.5468323821979857,-0.4394443549989834,0.9742669330411007,-0.11173926041185966,MultXD,AddTreeWithAdd,AddRandomSubTreeR|AddTreeWithSub|AddTreeWithAdd|AddTreeWithMult|SubXD|AddTreeWithAdd|MultXD|SkipD|MultXD|MultXD,AddTreeWithAdd|AddTreeWithAdd|MutateTerminalR|SkipD|SkipD|AddXD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithDiv,43,42,11480970.2,11480970.2,((((((((((7)+(6))+((9)*(5)))*(x))*((x)*(x)))+((2)*((((9)-(3))+(4))+(7))))-(x))*(x))*(x))*(x)),((((((5)*(6))*((x)*(x)))*(((x)+((9)+(3)))*((x)+(4))))*(((x)+(((0)+(1))+(x)))-(((1)-((8)/(0)))*((x)+(8)))))+((1)*(3))),5*x*x*x+2*x+7,5
45,0.6417062291362633,-0.3607964486022359,0.9428460702946362,-0.04275285598751549,MultXD,AddTreeWithAdd,AddRandomSubTreeR|AddTreeWithSub|AddTreeWithAdd|AddTreeWithMult|SubXD|AddTreeWithAdd|MultXD|SkipD|MultXD|MultXD,AddTreeWithAdd|AddTreeWithAdd|MutateTerminalR|SkipD|SkipD|AddXD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithDiv,42,44,9898197.8,9898197.8,(((((((((2)*((7)+(7)))*(x))*((((8)-((0)+(0)))+(8))*(x)))+((2)*((x)+(7))))-(x))*(x))*(x))*(x)),((((((7)*(3))*(((8)+(9))*(x)))*(((x)+(2))+(((2)/(0))-(2))))*(((x)+(x))+((((4)+(9))+((7)*(1)))*((x)*((x)*(x))))))+(x)),5*x*x*x+2*x+7,5
46,0.5671945269421836,-0.414351241628143,0.824190555426207,-0.06071964365003191,MultXD,AddTreeWithAdd,AddRandomSubTreeR|AddTreeWithSub|AddTreeWithAdd|AddTreeWithMult|SubXD|AddTreeWithAdd|MultXD|SkipD|MultXD|MultXD,AddTreeWithAdd|AddTreeWithAdd|MutateTerminalR|SkipD|MutateNonTerminalR|AddXD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithDiv,42,45,25847207.8,25847207.8,((((((((((4)*(7))-(2))*((9)*(5)))*((x)*(x)))+((2)*((((3)+(x))+(6))+(7))))-(x))*(x))*(x))*(x)),((((6)*(4))-(7))+((6)+((0)/(0)))),5*x*x*x+2*x+7,5
47,0.5348994873915329,-0.45492118517426733,0.9548307059607751,-0.19966337382452,MultXD,AddTreeWithAdd,AddRandomSubTreeR|AddTreeWithSub|AddTreeWithAdd|AddTreeWithMult|SubXD|AddTreeWithAdd|MultXD|SkipD|MultXD|MultXD,AddTreeWithAdd|AddTreeWithAdd|MutateTerminalR|SkipD|SkipD|AddXD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithDiv,46,46,17792621.4,17792621.4,(((((((((1)-((9)*(x)))*((1)+(x)))*((x)*(x)))+(((x)+(1))*((x)+(7))))-(x))*(x))*(x))*(x)),(((((7)*((7)+((6)+(4))))+(((7)+((5)+(7)))*(((5)/(0))-(7))))+(((3)+(8))-(((1)*((x)+(6)))*(((3)-(4))*((x)*(x))))))+(x)),5*x*x*x+2*x+7,5
48,0.4251281562084821,-0.3632706337630135,0.9363446392557426,-0.07728753060026272,MultXD,AddTreeWithAdd,AddRandomSubTreeR|AddTreeWithSub|AddTreeWithAdd|AddTreeWithMult|SubXD|AddTreeWithAdd|MultXD|SkipD|MultXD|MultXD,AddTreeWithAdd|AddTreeWithAdd|MutateTerminalR|SkipD|SkipD|AddXD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithDiv,47,47,24072808.8,24072808.8,((((((((((7)+(5))*((1)+(x)))*(x))*((x)*(x)))+((2)*((x)+(((1)*(7))-(5)))))-(x))*(x))*(x))*(x)),((((((5)+(8))*((7)-(x)))*(((9)+((6)+(7)))*(((2)+(7))+(x))))+(((2)*(((6)*(1))+(2)))+(((7)-((2)/(0)))*((x)*(((6)+(2))*(x))))))+(x)),5*x*x*x+2*x+7,5
49,0.39838091213121724,-0.2602704006109413,0.6240672140605243,0.0932393852895288,MultXD,AddTreeWithAdd,AddRandomSubTreeR|AddTreeWithSub|AddTreeWithAdd|AddTreeWithMult|SubXD|AddTreeWithAdd|MultXD|SkipD|MultXD|MultXD,AddTreeWithAdd|AddTreeWithAdd|MutateTerminalR|SkipD|MutateNonTerminalR|AddXD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithDiv,46,46,18950433,18950433,(((((((((0)-((6)*((5)+(8))))*(x))*(((9)+(2))*(x)))+((x)-(7)))-(x))*(x))*(x))*(x)),((((((4)*(5))*((9)+((0)+(7))))+(((1)-(((1)/(0))+(6)))+((2)*((2)+(4)))))+(((7)+(4))+((x)*((x)*((x)*(x))))))+(x)),5*x*x*x+2*x+7,5
50,0.5351546566353802,-0.03867345234733616,0.6240672140605243,0.0932393852895288,MultXD,AddTreeWithAdd,AddRandomSubTreeR|AddTreeWithSub|AddTreeWithAdd|AddTreeWithMult|SubXD|AddTreeWithAdd|MultXD|SkipD|MultXD|MultXD,AddTreeWithAdd|AddTreeWithAdd|MutateTerminalR|SkipD|MutateNonTerminalR|AddXD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithAdd|AddTreeWithDiv,49,49,18950433,18950433,((((0)-((6)*(5)))+(((8)*(x))*((9)+(2))))*(((x)+((x)-(7)))-((x)*((x)*((x)*(x)))))),(((((4)*(5))*((9)+((0)+(7))))+(((1)-(1))/((0)+((6)+(2)))))*((((2)+(4))+((7)+(4)))+(((x)*(x))*((x)*((x)+(x)))))),5*x*x*x+2*x+7,5
