gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
86,x*x*x*x*3*x+1,25,-10,-0.03840002608882506,0.000002783533748396598,-0.03839999500185064,0.000008474135050376102,8450.9902,8450.5399,8451.1544,8449.3376,-0.9599993941637139,0.00038622063232271865,0.00000032446077812297457,0.00016957374423932648,211278.86,211241.41,211281.4,211196.6,((4)-((7)*(4))),(((0)+((2)*(x)))*((6)+(x))),MultXD|SubXD|FellTreeD|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|DeleteTerminalR|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|SkipD|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|AddXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|SubXD|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,AddRandomSubTreeR,AddRandomSubTreeR,86,86,87,87,2
87,x*x*x*x*3*x+1,25,-10,-0.038400004666832646,0.0000037093273229353916,-0.03839999356298946,0.000010768739983586506,8451.10335,8450.344299999999,8451.162,8448.8528,-0.9599997122277641,0.0004748241891496945,0.00000017722437307614382,0.00021558820805110627,211278.5,211235.62,211279.72,211177.88,((0)-(6)),(((0)+((x)*(8)))+((7)+(x))),MultXD|SubXD|FellTreeD|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|SkipD|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|AddXD|SkipD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|SubXD|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,FellTreeD,SkipD,87,87,88,88,2
88,x*x*x*x*3*x+1,25,-10,-0.03840006114213392,0.0000020541636572082608,-0.03839998591430635,0.0000068270176478240015,8450.805049999999,8450.694,8451.2024,8449.685599999999,-0.9599989170676388,0.0002976170754957428,0.000000988253515837142,0.00013295013028807068,211277.7,211257.43,211283.92,211215.32,((5)-(x)),(((0)+((x)*(9)))+((0)+(x))),MultXD|SubXD|FellTreeD|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|SkipD|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|AddXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|SubXD|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,ReplaceBranchR,AddRandomSubTreeR,88,88,89,89,2
89,x*x*x*x*3*x+1,25,-10,-0.03840003727786398,0.0000019159572544661084,-0.038399987656085675,0.000004572170720880569,8450.9311,8450.7232,8451.193200000002,8450.162,-0.9599988489110566,0.0002976170754957428,0.0000006383592606082011,0.00013518123178994168,211279.25,211258.11,211284.28,211215.32,((8)-((x)+(6))),(((0)+((9)*(x)))*((1)+(x))),MultXD|SubXD|FellTreeD|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|SkipD|MutateTerminalR,DeleteTerminalR|DivXD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|AddXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|SubXD|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,FellTreeD,AddRandomSubTreeR,89,89,90,90,2
90,x*x*x*x*3*x+1,25,-10,-0.03840001938676116,0.0000017734910653364872,-0.03839999848540929,0.0000035214234123550505,8451.0256,8450.7533,8451.136,8450.384,-0.9599998182491142,0.00018099359044151166,0.00000017284205488212747,0.00007797514794845947,211277.99,211263.41999999998,211279.16,211239.96,((8)-((4)+(8))),(((0)+((5)*(x)))+((2)+(x))),MultXD|SubXD|FellTreeD|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|SkipD|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|AddXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|DeleteTerminalR|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,FellTreeD,AddRandomSubTreeR,90,90,91,91,2
91,x*x*x*x*3*x+1,25,-10,-0.038400071394019825,0.0000015458291484902099,-0.03839997235871945,0.0000031200568728833315,8450.750900000001,8450.801399999998,8451.274,8450.4688,-0.9599996364982284,0.00012608967702306233,0.00000023862816124624684,0.000045128889196433856,211278.25,211265.78,211280.12,211251.56,((7)*((6)*(6))),(((0)+((x)+(8)))*((3)+(x))),MultXD|SubXD|FellTreeD|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|SkipD|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|AddXD|MultXD|MultXD|DeleteNonTerminalR|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|SubXD|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,AddRandomSubTreeR,AddRandomSubTreeR,91,91,92,92,2
92,x*x*x*x*3*x+1,25,-10,-0.038399981521993275,0.000002563936807810471,-0.038399898068044884,0.000006192782785921819,8451.2256,8450.5863,8451.6664,8449.8196,-0.9599916697510675,0.00026808255655346347,0.000004120016192197838,0.00010013213294420241,211289.72,211243.31,211322.2,211221.56,(((6)-(x))*((7)+(0))),(((0)+(x))*((8)+(x))),MultXD|SubXD|FellTreeD|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|SkipD|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|AddXD|MultXD|MultXD|AddTreeWithAdd|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|SubXD|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,FellTreeD,AddRandomSubTreeR,92,92,93,93,2
93,x*x*x*x*3*x+1,25,-10,-0.038400028228184446,0.0000018539536970716209,-0.0384000010602135,0.0000048088255201006595,8450.9789,8450.7363,8451.1224,8450.112,-0.9599998182491142,0.0001499444807842083,0.0000003699137835284674,0.00005946062228970437,211277.08,211264.44999999998,211279.16,211246.52,((4)-(8)),(((0)+(x))*((4)+(x))),MultXD|SubXD|FellTreeD|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|SkipD|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|AddXD|MultXD|MultXD|AddTreeWithAdd|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|SubXD|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,AddRandomSubTreeR,AddRandomSubTreeR,93,93,94,94,2
94,x*x*x*x*3*x+1,25,-10,-0.038400000530106754,0.0000017763309229276739,-0.03839993714448533,0.000005689181373188045,8451.1252,8450.752700000001,8451.46,8449.926,-0.9599942066905152,0.00023854803761118413,0.0000029113287378728767,0.00010931185339959434,211285.74,211262.2,211308.8,211227.8,((3)-((x)*(5))),(((0)+((x)*(1)))+((6)+(x))),MultXD|SubXD|FellTreeD|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|SkipD|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|AddXD|MultXD|MultXD|AddTreeWithAdd|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|SubXD|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,ReplaceBranchR,AddRandomSubTreeR,94,94,95,95,2
95,x*x*x*x*3*x+1,25,-10,-0.038400000757295355,0.0000018478006722917497,-0.038399974479146455,0.000004191629803740087,8451.124,8450.7376,8451.2628,8450.2424,-0.9599987504626601,0.00014956583310538342,0.0000006789382711384294,0.00005867763999787147,211281.21999999997,211265.19,211284.8,211246.6,((8)-((9)-(x))),(((0)+(x))*((x)+(x))),MultXD|SubXD|FellTreeD|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|SkipD|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|AddXD|MultXD|MultXD|AddTreeWithAdd|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|SubXD|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,FellTreeD,AddRandomSubTreeR,95,95,96,96,2
96,x*x*x*x*3*x+1,25,-10,-0.03839999303288271,0.0000024957615125478906,-0.03839995168455619,0.0000041897365653473405,8451.1648,8450.6007,8451.3832,8450.2428,-0.9599963649822839,0.00027963131075528047,0.0000020850655403609674,0.00012147199843613942,211283.09,211247.81,211297.4,211219.12,((0)-((3)*(x))),(((x)*((8)+(5)))*((9)+(x))),MultXD|SubXD|FellTreeD|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|SkipD|MutateTerminalR,DeleteTerminalR|SkipD|DeleteMaliciousR|AddRandomSubTreeR|MutateNonTerminalR|AddXD|MultXD|MultXD|AddTreeWithAdd|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|SubXD|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,FellTreeD,AddRandomSubTreeR,96,96,97,97,2
97,x*x*x*x*3*x+1,25,-10,-0.03840000846277562,0.0000016211035996025916,-0.038399991594021535,0.000005946661794735239,8451.0833,8450.7855,8451.1724,8449.8716,-0.9599992729964568,0.00024006262832607038,0.0000005453052447987905,0.0001085234677841925,211278.22,211261.64,211282.04,211227.48,(((4)*(8))*((9)+(3))),(((0)+((2)+(x)))*((7)+(x))),MultXD|SubXD|FellTreeD|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|SkipD|MutateTerminalR,DeleteTerminalR|SkipD|AddXD|AddRandomSubTreeR|MutateNonTerminalR|AddXD|MultXD|MultXD|AddTreeWithAdd|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|SubXD|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,FellTreeD,AddXD,97,97,98,98,2
98,x*x*x*x*3*x+1,25,-10,-0.03840000096555158,0.000001168129228828932,-0.03839987731815209,0.000002245380734976942,8451.122899999998,8450.881199999998,8451.776000000002,8450.6536,-0.9599881028899337,0.00004695231216477992,0.000005922162675501874,0.0000081467934845664,211294.4,211270.06,211341.04,211268.28,(((9)-(x))-((9)*(x))),(((0)+((9)*(9)))-((1)+(x))),MultXD|SubXD|FellTreeD|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|SkipD|MutateTerminalR,DeleteTerminalR|SkipD|AddXD|AddRandomSubTreeR|MutateNonTerminalR|AddXD|MultXD|MultXD|AddTreeWithAdd|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|SubXD|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,AddRandomSubTreeR,AddXD,98,98,99,99,2
99,x*x*x*x*3*x+1,25,-10,-0.03839990785608737,0.000001418982247796465,-0.03839963808854865,0.000002245380734976942,8451.6147,8450.8282,8453.0396,8450.6536,-0.9599881028899337,0.00004695231216477992,0.000005922162675501874,0.0000081467934845664,211294.4,211270.06,211341.04,211268.28,(((9)-(x))-((9)*(x))),(((0)+((9)*(9)))-((1)+(x))),MultXD|SubXD|FellTreeD|AddTreeWithDiv|FellTreeD|MultXD|AddRandomSubTreeR|ReplaceBranchR|AddTreeWithSub|FellTreeD|AddRandomSubTreeR|MutateTerminalR|DeleteNonTerminalR|AddTreeWithMult|ReplaceBranchR|AddRandomSubTreeR|ReplaceBranchR|MutateNonTerminalR|SkipD|MutateTerminalR,DeleteTerminalR|SkipD|AddXD|AddRandomSubTreeR|MutateNonTerminalR|AddXD|MultXD|MultXD|AddTreeWithAdd|SkipD|ReplaceBranchR|ReplaceBranchR|MutateTerminalR|SubXD|DeleteMaliciousR|FellTreeD|MutateNonTerminalR|AddRandomSubTreeR|AddRandomSubTreeR|AddXD,ReplaceBranchR,AddXD,99,99,99,99,2
