gen,specEquation,range,seed,AGenFitAvg,PGenFitAvg,AGenBestFitAvg,PGenBestFitAvg,AGenDeltaAvg,PGenDeltaAvg,AGenBestDeltaAvg,PGenBestDeltaAvg,topABestFit,topPBestFit,topAStdDev,topPStdDev,topAAvgDelta,topPAvgtDelta,topABestDelta,topPBestDelta,topAEquation,topPEquation,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
90,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000005509420932738676,-0.0384,0.0000037675444035430076,8451.128,8451.0116,8451.128,8450.332,-0.96,0.000152405690696019,0,0.00007839400127584061,211278.2,211270.18,211278.2,211246,((0)*(0)),((1)+((x)*(5))),AddTreeWithDiv|AddTreeWithAdd|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|AddXD|MultXD|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|MultXD|DeleteTerminalR|MutateTerminalR|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|MultXD|DeleteMaliciousR|FellTreeD|AddXD|AddTreeWithDiv|AddToLeafR|SubXD|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|FellTreeD|AddTreeWithMult|AddToLeafR,MultXD,AddTreeWithMult,90,90,91,91,0
91,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000018496981896190368,-0.0384,0.000008655885936176228,8451.128,8450.7372,8451.128,8449.299200000001,-0.96,0.0002533152970823238,0,0.00012088751280985938,211278.2,211260.35,211278.2,211224.68,((0)*(0)),((8)+((x)*(8))),AddTreeWithDiv|AddTreeWithAdd|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|DeleteMaliciousR|MultXD|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|MultXD|DeleteTerminalR|MutateTerminalR|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|MultXD|DeleteMaliciousR|FellTreeD|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|FellTreeD|AddTreeWithMult|AddToLeafR,MultXD,AddTreeWithMult,91,91,92,92,0
92,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000014923848056773353,-0.0384,0.0000098448396474439,8451.128,8450.8127,8451.128,8449.048,-0.96,0.00021261067161691457,0,0.00009732433818243149,211278.2,211258.56,211278.2,211233.28,((0)*(0)),((7)*((x)+(1))),AddTreeWithDiv|AddTreeWithAdd|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|DeleteMaliciousR|MultXD|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|MultXD|DeleteTerminalR|MutateTerminalR|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|MultXD|DeleteMaliciousR|FellTreeD|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|FellTreeD|AddTreeWithMult|AddToLeafR,MultXD,AddToLeafR,92,92,93,93,0
93,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000008529066092875592,-0.0384,0.000004638434064662526,8451.128,8450.9478,8451.128,8450.148000000001,-0.96,0.00021791173911936084,0,0.0001117932667075029,211278.2,211264.07,211278.2,211232.16,((0)*(0)),((5)+((x)*(7))),AddTreeWithDiv|AddTreeWithAdd|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|DeleteMaliciousR|MultXD|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|MultXD|DeleteTerminalR|MutateTerminalR|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|MultXD|DeleteMaliciousR|FellTreeD|AddXD|AddTreeWithDiv|AddToLeafR|DeleteTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|FellTreeD|AddTreeWithMult|AddToLeafR,MultXD,AddToLeafR,93,93,94,94,0
94,x*x*x*x*3*x+1,25,-10,-0.0384,0.00000020028246079701522,-0.0384,0.0000038073024098113548,8451.128,8451.0857,8451.128,8450.3236,-0.96,0.00017947899972648766,0,0.0000868069933147957,211278.2,211267.72,211278.2,211240.28,((0)*(0)),((1)+((5)*(x))),AddTreeWithDiv|AddTreeWithAdd|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|MultXD|DeleteTerminalR|MutateTerminalR|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|MultXD|DeleteMaliciousR|FellTreeD|AddXD|AddTreeWithDiv|AddToLeafR|MutateTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|FellTreeD|AddTreeWithMult|AddToLeafR,MultXD,AddTreeWithMult,94,94,95,95,0
95,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000024394376854779092,-0.0384,0.000011904683019832468,8451.128,8450.6126,8451.128,8448.6128,-0.96,0.0003566861133804393,0,0.0001750692720744334,211278.2,211258.31,211278.2,211202.84,((0)*(0)),((8)+((4)*(x))),AddTreeWithDiv|AddTreeWithAdd|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|MultXD|DeleteTerminalR|MutateTerminalR|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|MultXD|DeleteMaliciousR|FellTreeD|AddXD|AddTreeWithDiv|AddToLeafR|MutateTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|FellTreeD|AddTreeWithMult|AddToLeafR,MultXD,AddTreeWithMult,95,95,96,96,0
96,x*x*x*x*3*x+1,25,-10,-0.0384,0.000004043010883744807,-0.0384,0.00001689525942572499,8451.128,8450.2738,8451.128,8447.5584,-0.96,0.0008337821886025321,0,0.00041431985611348535,211278.2,211233.34,211278.2,211102.04,((0)*(0)),((x)*((x)*(7))),AddTreeWithDiv|AddTreeWithAdd|SkipD|FellTreeD|DeleteNonTerminalR|ReplaceBranchR|DeleteMaliciousR|MultXD|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|MultXD|DeleteTerminalR|MutateTerminalR|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|MultXD|DeleteMaliciousR|FellTreeD|AddXD|AddTreeWithDiv|AddToLeafR|MutateTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddToLeafR|AddToLeafR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|FellTreeD|AddTreeWithAdd|AddToLeafR,MultXD,AddToLeafR,96,96,97,97,0
97,x*x*x*x*3*x+1,25,-10,-0.0384,0.00000046484736660628597,-0.0384,0.000004509693853886863,8451.128,8451.0298,8451.128,8450.1752,-0.96,0.000209013518668767,0,0.00001132717321475122,211278.2,211274.89,211278.2,211234.04,((0)*(0)),((6)+((1)*(x))),AddTreeWithDiv|AddToLeafR|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|MultXD|DeleteTerminalR|MutateTerminalR|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|MultXD|DeleteMaliciousR|FellTreeD|AddXD|AddTreeWithDiv|AddToLeafR|MutateTerminalR|ReplaceBranchXR|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|FellTreeD|AddTreeWithMult|AddToLeafR,MultXD,AddToLeafR,97,97,98,98,0
98,x*x*x*x*3*x+1,25,-10,-0.0384,-0.00000019733977858572906,-0.0384,0.0000014540070863927404,8451.128,8451.1697,8451.128,8450.820800000001,-0.96,0.00006058362859972047,0,0.00002889902985256548,211278.2,211274.4,211278.2,211265.4,((0)*(0)),((x)*((7)-(5))),AddTreeWithDiv|AddTreeWithAdd|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|DeleteMaliciousR|MultXD|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|MultXD|DeleteTerminalR|MutateTerminalR|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|MultXD|DeleteMaliciousR|FellTreeD|AddXD|AddTreeWithDiv|AddToLeafR|MutateTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|FellTreeD|AddTreeWithMult|AddToLeafR,MultXD,AddToLeafR,98,98,99,99,0
99,x*x*x*x*3*x+1,25,-10,-0.0384,0.0000003161744764764999,-0.0384,0.0000014540070863927404,8451.128,8451.0612,8451.128,8450.8208,-0.96,0.00006058362859972047,0,0.00002889902985256548,211278.2,211274.4,211278.2,211265.4,((0)*(0)),((x)*((7)-(5))),AddTreeWithDiv|AddToLeafR|SkipD|FellTreeD|DeleteNonTerminalR|AddTreeWithMult|SkipD|MultXD|AddTreeWithMult|AddToLeafR|MutateTerminalR|AddTreeWithAdd|AddTreeWithDiv|SubXD|MultXD|DeleteTerminalR|MutateTerminalR|FellTreeD|MultXD|DeleteTerminalR,AddTreeWithSub|MultXD|DeleteMaliciousR|FellTreeD|AddXD|AddTreeWithDiv|AddToLeafR|MutateTerminalR|AddTreeWithMult|MultXD|DeleteTerminalR|AddXD|AddToLeafR|AddTreeWithMult|AddTreeWithSub|ReplaceBranchXR|MutateTerminalR|FellTreeD|AddTreeWithMult|AddToLeafR,MultXD,AddToLeafR,99,99,99,99,0
